,obs_start_dt,release_dt,value
2563,1999-10-29,2010-11-22,22.2
2564,1999-11-01,2010-11-22,22.09
2565,1999-11-02,2010-11-22,23.1
2566,1999-11-03,2010-11-22,23.16
2567,1999-11-04,2010-11-22,23.0
2568,1999-11-05,2010-11-22,21.66
2569,1999-11-08,2010-11-22,21.87
2570,1999-11-09,2010-11-22,22.7
2571,1999-11-10,2010-11-22,22.26
2572,1999-11-11,2010-11-22,22.07
2573,1999-11-12,2010-11-22,21.65
2574,1999-11-15,2010-11-22,22.74
2575,1999-11-16,2010-11-22,20.73
2576,1999-11-17,2010-11-22,20.96
2577,1999-11-18,2010-11-22,19.76
2578,1999-11-19,2010-11-22,19.11
2579,1999-11-22,2010-11-22,19.98
2580,1999-11-23,2010-11-22,21.0
2581,1999-11-24,2010-11-22,20.26
2582,1999-11-25,2014-12-03,
2583,1999-11-26,2010-11-22,22.33
2584,1999-11-29,2010-11-22,23.57
2585,1999-11-30,2010-11-22,24.18
2586,1999-12-01,2010-11-22,22.23
2587,1999-12-02,2010-11-22,21.77
2588,1999-12-03,2010-11-22,19.32
2589,1999-12-06,2010-11-22,20.58
2590,1999-12-07,2010-11-22,21.09
2591,1999-12-08,2010-11-22,21.25
2592,1999-12-09,2010-11-22,21.19
2593,1999-12-10,2010-11-22,21.48
2594,1999-12-13,2010-11-22,21.72
2595,1999-12-14,2010-11-22,23.06
2596,1999-12-15,2010-11-22,22.03
2597,1999-12-16,2010-11-22,21.91
2598,1999-12-17,2010-11-22,21.35
2599,1999-12-20,2010-11-22,23.78
2600,1999-12-21,2010-11-22,22.66
2601,1999-12-22,2010-11-22,22.43
2602,1999-12-23,2010-11-22,21.12
2603,1999-12-24,2014-12-03,
2604,1999-12-27,2010-11-22,23.07
2605,1999-12-28,2010-11-22,22.97
2606,1999-12-29,2010-11-22,23.09
2607,1999-12-30,2010-11-22,24.76
2608,1999-12-31,2010-11-22,24.64
2609,2000-01-03,2010-11-22,24.21
2610,2000-01-04,2010-11-22,27.01
2611,2000-01-05,2010-11-22,26.41
2612,2000-01-06,2010-11-22,25.73
2613,2000-01-07,2010-11-22,21.72
2614,2000-01-10,2010-11-22,21.71
2615,2000-01-11,2010-11-22,22.5
2616,2000-01-12,2010-11-22,22.84
2617,2000-01-13,2010-11-22,21.71
2618,2000-01-14,2010-11-22,19.66
2619,2000-01-17,2014-12-03,
2620,2000-01-18,2010-11-22,21.5
2621,2000-01-19,2010-11-22,21.72
2622,2000-01-20,2010-11-22,21.75
2623,2000-01-21,2010-11-22,20.82
2624,2000-01-24,2010-11-22,24.07
2625,2000-01-25,2010-11-22,23.02
2626,2000-01-26,2010-11-22,23.03
2627,2000-01-27,2010-11-22,23.54
2628,2000-01-28,2010-11-22,26.14
2629,2000-01-31,2010-11-22,24.95
2630,2000-02-01,2010-11-22,23.45
2631,2000-02-02,2010-11-22,23.12
2632,2000-02-03,2010-11-22,22.01
2633,2000-02-04,2010-11-22,21.54
2634,2000-02-07,2010-11-22,22.79
2635,2000-02-08,2010-11-22,21.25
2636,2000-02-09,2010-11-22,22.9
2637,2000-02-10,2010-11-22,23.07
2638,2000-02-11,2010-11-22,24.42
2639,2000-02-14,2010-11-22,24.38
2640,2000-02-15,2010-11-22,22.92
2641,2000-02-16,2010-11-22,23.51
2642,2000-02-17,2010-11-22,23.17
2643,2000-02-18,2010-11-22,26.0
2644,2000-02-21,2014-12-03,
2645,2000-02-22,2010-11-22,25.86
2646,2000-02-23,2010-11-22,23.89
2647,2000-02-24,2010-11-22,24.38
2648,2000-02-25,2010-11-22,25.2
2649,2000-02-28,2010-11-22,24.68
2650,2000-02-29,2010-11-22,23.37
2651,2000-03-01,2010-11-22,21.64
2652,2000-03-02,2010-11-22,21.06
2653,2000-03-03,2010-11-22,19.21
2654,2000-03-06,2010-11-22,21.5
2655,2000-03-07,2010-11-22,24.31
2656,2000-03-08,2010-11-22,23.82
2657,2000-03-09,2010-11-22,22.21
2658,2000-03-10,2010-11-22,21.24
2659,2000-03-13,2010-11-22,22.85
2660,2000-03-14,2010-11-22,24.41
2661,2000-03-15,2010-11-22,22.34
2662,2000-03-16,2010-11-22,20.77
2663,2000-03-17,2010-11-22,22.37
2664,2000-03-20,2010-11-22,22.96
2665,2000-03-21,2010-11-22,21.7
2666,2000-03-22,2010-11-22,21.49
2667,2000-03-23,2010-11-22,22.26
2668,2000-03-24,2010-11-22,23.31
2669,2000-03-27,2010-11-22,24.53
2670,2000-03-28,2010-11-22,24.86
2671,2000-03-29,2010-11-22,24.1
2672,2000-03-30,2010-11-22,25.47
2673,2000-03-31,2010-11-22,24.11
2674,2000-04-03,2010-11-22,24.03
2675,2000-04-04,2010-11-22,27.12
2676,2000-04-05,2010-11-22,28.41
2677,2000-04-06,2010-11-22,27.15
2678,2000-04-07,2010-11-22,24.39
2679,2000-04-10,2010-11-22,25.99
2680,2000-04-11,2010-11-22,27.25
2681,2000-04-12,2010-11-22,28.98
2682,2000-04-13,2010-11-22,29.4
2683,2000-04-14,2010-11-22,33.49
2684,2000-04-17,2010-11-22,28.95
2685,2000-04-18,2010-11-22,26.12
2686,2000-04-19,2010-11-22,27.02
2687,2000-04-20,2010-11-22,25.85
2688,2000-04-21,2014-12-03,
2689,2000-04-24,2010-11-22,27.37
2690,2000-04-25,2010-11-22,25.24
2691,2000-04-26,2010-11-22,26.97
2692,2000-04-27,2010-11-22,26.19
2693,2000-04-28,2010-11-22,26.2
2694,2000-05-01,2010-11-22,25.88
2695,2000-05-02,2010-11-22,28.5
2696,2000-05-03,2010-11-22,31.63
2697,2000-05-04,2010-11-22,30.77
2698,2000-05-05,2010-11-22,27.53
2699,2000-05-08,2010-11-22,28.2
2700,2000-05-09,2010-11-22,28.93
2701,2000-05-10,2010-11-22,29.87
2702,2000-05-11,2010-11-22,27.76
2703,2000-05-12,2010-11-22,26.05
2704,2000-05-15,2010-11-22,24.86
2705,2000-05-16,2010-11-22,24.34
2706,2000-05-17,2010-11-22,23.98
2707,2000-05-18,2010-11-22,23.96
2708,2000-05-19,2010-11-22,25.44
2709,2000-05-22,2010-11-22,26.0
2710,2000-05-23,2010-11-22,25.87
2711,2000-05-24,2010-11-22,24.32
2712,2000-05-25,2010-11-22,24.58
2713,2000-05-26,2010-11-22,24.47
2714,2000-05-29,2014-12-03,
2715,2000-05-30,2010-11-22,23.62
2716,2000-05-31,2010-11-22,23.65
2717,2000-06-01,2010-11-22,22.36
2718,2000-06-02,2010-11-22,21.48
2719,2000-06-05,2010-11-22,22.71
2720,2000-06-06,2010-11-22,23.05
2721,2000-06-07,2010-11-22,22.48
2722,2000-06-08,2010-11-22,22.77
2723,2000-06-09,2010-11-22,22.14
2724,2000-06-12,2010-11-22,22.32
2725,2000-06-13,2010-11-22,21.67
2726,2000-06-14,2010-11-22,21.48
2727,2000-06-15,2010-11-22,20.68
2728,2000-06-16,2010-11-22,20.5
2729,2000-06-19,2010-11-22,20.63
2730,2000-06-20,2010-11-22,20.88
2731,2000-06-21,2010-11-22,20.61
2732,2000-06-22,2010-11-22,22.0
2733,2000-06-23,2010-11-22,22.34
2734,2000-06-26,2010-11-22,22.45
2735,2000-06-27,2010-11-22,21.8
2736,2000-06-28,2010-11-22,20.29
2737,2000-06-29,2010-11-22,19.7
2738,2000-06-30,2010-11-22,19.54
2739,2000-07-03,2010-11-22,19.83
2740,2000-07-04,2014-12-03,
2741,2000-07-05,2010-11-22,21.16
2742,2000-07-06,2010-11-22,20.94
2743,2000-07-07,2010-11-22,19.22
2744,2000-07-10,2010-11-22,20.33
2745,2000-07-11,2010-11-22,20.11
2746,2000-07-12,2010-11-22,20.03
2747,2000-07-13,2010-11-22,20.03
2748,2000-07-14,2010-11-22,19.32
2749,2000-07-17,2010-11-22,19.45
2750,2000-07-18,2010-11-22,19.75
2751,2000-07-19,2010-11-22,19.65
2752,2000-07-20,2010-11-22,18.94
2753,2000-07-21,2010-11-22,18.94
2754,2000-07-24,2010-11-22,19.92
2755,2000-07-25,2010-11-22,19.39
2756,2000-07-26,2010-11-22,19.67
2757,2000-07-27,2010-11-22,19.6
2758,2000-07-28,2010-11-22,20.84
2759,2000-07-31,2010-11-22,20.74
2760,2000-08-01,2010-11-22,20.55
2761,2000-08-02,2010-11-22,20.0
2762,2000-08-03,2010-11-22,19.99
2763,2000-08-04,2010-11-22,18.62
2764,2000-08-07,2010-11-22,19.03
2765,2000-08-08,2010-11-22,18.79
2766,2000-08-09,2010-11-22,19.18
2767,2000-08-10,2010-11-22,19.19
2768,2000-08-11,2010-11-22,18.55
2769,2000-08-14,2010-11-22,17.88
2770,2000-08-15,2010-11-22,17.98
2771,2000-08-16,2010-11-22,18.02
2772,2000-08-17,2010-11-22,17.48
2773,2000-08-18,2010-11-22,17.05
2774,2000-08-21,2010-11-22,17.35
2775,2000-08-22,2010-11-22,17.47
2776,2000-08-23,2010-11-22,17.38
2777,2000-08-24,2010-11-22,17.04
2778,2000-08-25,2010-11-22,16.53
2779,2000-08-28,2010-11-22,16.54
2780,2000-08-29,2010-11-22,16.89
2781,2000-08-30,2010-11-22,17.69
2782,2000-08-31,2010-11-22,16.84
2783,2000-09-01,2010-11-22,17.53
2784,2000-09-04,2014-12-03,
2785,2000-09-05,2010-11-22,19.82
2786,2000-09-06,2010-11-22,20.79
2787,2000-09-07,2010-11-22,19.42
2788,2000-09-08,2010-11-22,18.46
2789,2000-09-11,2010-11-22,18.4
2790,2000-09-12,2010-11-22,18.59
2791,2000-09-13,2010-11-22,18.32
2792,2000-09-14,2010-11-22,18.26
2793,2000-09-15,2010-11-22,18.52
2794,2000-09-18,2010-11-22,20.25
2795,2000-09-19,2010-11-22,19.54
2796,2000-09-20,2010-11-22,19.93
2797,2000-09-21,2010-11-22,20.18
2798,2000-09-22,2010-11-22,20.74
2799,2000-09-25,2010-11-22,21.41
2800,2000-09-26,2010-11-22,21.88
2801,2000-09-27,2010-11-22,21.67
2802,2000-09-28,2010-11-22,19.47
2803,2000-09-29,2010-11-22,20.57
2804,2000-10-02,2010-11-22,21.23
2805,2000-10-03,2010-11-22,21.85
2806,2000-10-04,2010-11-22,21.54
2807,2000-10-05,2010-11-22,21.03
2808,2000-10-06,2010-11-22,22.71
2809,2000-10-09,2010-11-22,24.02
2810,2000-10-10,2010-11-22,24.86
2811,2000-10-11,2010-11-22,26.57
2812,2000-10-12,2010-11-22,30.51
2813,2000-10-13,2010-11-22,27.6
2814,2000-10-16,2010-11-22,26.79
2815,2000-10-17,2010-11-22,27.84
2816,2000-10-18,2010-11-22,28.72
2817,2000-10-19,2010-11-22,25.09
2818,2000-10-20,2010-11-22,24.24
2819,2000-10-23,2010-11-22,24.69
2820,2000-10-24,2010-11-22,24.28
2821,2000-10-25,2010-11-22,26.65
2822,2000-10-26,2010-11-22,28.62
2823,2000-10-27,2010-11-22,26.47
2824,2000-10-30,2010-11-22,25.46
2825,2000-10-31,2010-11-22,23.63
2826,2000-11-01,2010-11-22,24.28
2827,2000-11-02,2010-11-22,23.92
2828,2000-11-03,2010-11-22,23.67
2829,2000-11-06,2010-11-22,24.52
2830,2000-11-07,2010-11-22,24.91
2831,2000-11-08,2010-11-22,25.66
2832,2000-11-09,2010-11-22,27.2
2833,2000-11-10,2010-11-22,28.53
2834,2000-11-13,2010-11-22,29.06
2835,2000-11-14,2010-11-22,26.81
2836,2000-11-15,2010-11-22,26.15
2837,2000-11-16,2010-11-22,25.05
2838,2000-11-17,2010-11-22,24.81
2839,2000-11-20,2010-11-22,27.43
2840,2000-11-21,2010-11-22,26.62
2841,2000-11-22,2010-11-22,27.71
2842,2000-11-23,2014-12-03,
2843,2000-11-24,2010-11-22,26.0
2844,2000-11-27,2010-11-22,26.93
2845,2000-11-28,2010-11-22,27.64
2846,2000-11-29,2010-11-22,27.49
2847,2000-11-30,2010-11-22,29.65
2848,2000-12-01,2010-11-22,27.48
2849,2000-12-04,2010-11-22,27.78
2850,2000-12-05,2010-11-22,24.99
2851,2000-12-06,2010-11-22,25.07
2852,2000-12-07,2010-11-22,25.34
2853,2000-12-08,2010-11-22,22.41
2854,2000-12-11,2010-11-22,23.51
2855,2000-12-12,2010-11-22,24.88
2856,2000-12-13,2010-11-22,23.63
2857,2000-12-14,2010-11-22,24.86
2858,2000-12-15,2010-11-22,26.55
2859,2000-12-18,2010-11-22,27.7
2860,2000-12-19,2010-11-22,27.17
2861,2000-12-20,2010-11-22,31.74
2862,2000-12-21,2010-11-22,29.66
2863,2000-12-22,2010-11-22,27.55
2864,2000-12-25,2014-12-03,
2865,2000-12-26,2010-11-22,28.73
2866,2000-12-27,2010-11-22,28.14
2867,2000-12-28,2010-11-22,26.57
2868,2000-12-29,2010-11-22,26.85
2869,2001-01-01,2014-12-03,
2870,2001-01-02,2010-11-22,29.99
2871,2001-01-03,2010-11-22,26.6
2872,2001-01-04,2010-11-22,26.97
2873,2001-01-05,2010-11-22,28.67
2874,2001-01-08,2010-11-22,29.84
2875,2001-01-09,2010-11-22,27.99
2876,2001-01-10,2010-11-22,26.8
2877,2001-01-11,2010-11-22,25.79
2878,2001-01-12,2010-11-22,24.56
2879,2001-01-15,2014-12-03,
2880,2001-01-16,2010-11-22,25.28
2881,2001-01-17,2010-11-22,24.93
2882,2001-01-18,2010-11-22,23.37
2883,2001-01-19,2010-11-22,23.24
2884,2001-01-22,2010-11-22,23.25
2885,2001-01-23,2010-11-22,21.57
2886,2001-01-24,2010-11-22,22.03
2887,2001-01-25,2010-11-22,22.64
2888,2001-01-26,2010-11-22,22.57
2889,2001-01-29,2010-11-22,22.61
2890,2001-01-30,2010-11-22,22.57
2891,2001-01-31,2010-11-22,22.02
2892,2001-02-01,2010-11-22,21.66
2893,2001-02-02,2010-11-22,21.95
2894,2001-02-05,2010-11-22,22.19
2895,2001-02-06,2010-11-22,21.98
2896,2001-02-07,2010-11-22,21.67
2897,2001-02-08,2010-11-22,21.46
2898,2001-02-09,2010-11-22,22.03
2899,2001-02-12,2010-11-22,21.92
2900,2001-02-13,2010-11-22,21.37
2901,2001-02-14,2010-11-22,21.52
2902,2001-02-15,2010-11-22,20.27
2903,2001-02-16,2010-11-22,22.12
2904,2001-02-19,2014-12-03,
2905,2001-02-20,2010-11-22,24.69
2906,2001-02-21,2010-11-22,25.75
2907,2001-02-22,2010-11-22,26.76
2908,2001-02-23,2010-11-22,27.21
2909,2001-02-26,2010-11-22,25.43
2910,2001-02-27,2010-11-22,26.49
2911,2001-02-28,2010-11-22,28.35
2912,2001-03-01,2010-11-22,28.08
2913,2001-03-02,2010-11-22,27.43
2914,2001-03-05,2010-11-22,27.12
2915,2001-03-06,2010-11-22,25.89
2916,2001-03-07,2010-11-22,24.12
2917,2001-03-08,2010-11-22,24.29
2918,2001-03-09,2010-11-22,25.62
2919,2001-03-12,2010-11-22,30.32
2920,2001-03-13,2010-11-22,27.55
2921,2001-03-14,2010-11-22,29.61
2922,2001-03-15,2010-11-22,28.56
2923,2001-03-16,2010-11-22,29.91
2924,2001-03-19,2010-11-22,29.78
2925,2001-03-20,2010-11-22,30.96
2926,2001-03-21,2010-11-22,31.93
2927,2001-03-22,2010-11-22,32.84
2928,2001-03-23,2010-11-22,30.45
2929,2001-03-26,2010-11-22,29.04
2930,2001-03-27,2010-11-22,27.04
2931,2001-03-28,2010-11-22,28.58
2932,2001-03-29,2010-11-22,29.17
2933,2001-03-30,2010-11-22,28.64
2934,2001-04-02,2010-11-22,31.21
2935,2001-04-03,2010-11-22,34.72
2936,2001-04-04,2010-11-22,34.07
2937,2001-04-05,2010-11-22,29.94
2938,2001-04-06,2010-11-22,31.69
2939,2001-04-09,2010-11-22,31.91
2940,2001-04-10,2010-11-22,29.44
2941,2001-04-11,2010-11-22,28.46
2942,2001-04-12,2010-11-22,26.12
2943,2001-04-13,2014-12-03,
2944,2001-04-16,2010-11-22,26.33
2945,2001-04-17,2010-11-22,25.61
2946,2001-04-18,2010-11-22,24.13
2947,2001-04-19,2010-11-22,24.16
2948,2001-04-20,2010-11-22,25.38
2949,2001-04-23,2010-11-22,28.16
2950,2001-04-24,2010-11-22,28.49
2951,2001-04-25,2010-11-22,27.4
2952,2001-04-26,2010-11-22,25.96
2953,2001-04-27,2010-11-22,24.02
2954,2001-04-30,2010-11-22,25.48
2955,2001-05-01,2010-11-22,24.2
2956,2001-05-02,2010-11-22,24.23
2957,2001-05-03,2010-11-22,25.78
2958,2001-05-04,2010-11-22,23.91
2959,2001-05-07,2010-11-22,24.86
2960,2001-05-08,2010-11-22,24.44
2961,2001-05-09,2010-11-22,24.35
2962,2001-05-10,2010-11-22,24.0
2963,2001-05-11,2010-11-22,23.54
2964,2001-05-14,2010-11-22,24.26
2965,2001-05-15,2010-11-22,23.71
2966,2001-05-16,2010-11-22,21.89
2967,2001-05-17,2010-11-22,21.47
2968,2001-05-18,2010-11-22,21.23
2969,2001-05-21,2010-11-22,20.76
2970,2001-05-22,2010-11-22,21.35
2971,2001-05-23,2010-11-22,22.08
2972,2001-05-24,2010-11-22,20.57
2973,2001-05-25,2010-11-22,20.6
2974,2001-05-28,2014-12-03,
2975,2001-05-29,2010-11-22,22.14
2976,2001-05-30,2010-11-22,22.76
2977,2001-05-31,2010-11-22,22.64
2978,2001-06-01,2010-11-22,21.59
2979,2001-06-04,2010-11-22,21.38
2980,2001-06-05,2010-11-22,19.58
2981,2001-06-06,2010-11-22,20.39
2982,2001-06-07,2010-11-22,19.67
2983,2001-06-08,2010-11-22,19.92
2984,2001-06-11,2010-11-22,20.7
2985,2001-06-12,2010-11-22,20.7
2986,2001-06-13,2010-11-22,21.45
2987,2001-06-14,2010-11-22,23.12
2988,2001-06-15,2010-11-22,22.81
2989,2001-06-18,2010-11-22,23.17
2990,2001-06-19,2010-11-22,22.34
2991,2001-06-20,2010-11-22,21.71
2992,2001-06-21,2010-11-22,19.38
2993,2001-06-22,2010-11-22,20.02
2994,2001-06-25,2010-11-22,20.67
2995,2001-06-26,2010-11-22,21.2
2996,2001-06-27,2010-11-22,20.88
2997,2001-06-28,2010-11-22,20.01
2998,2001-06-29,2010-11-22,19.06
2999,2001-07-02,2010-11-22,18.76
3000,2001-07-03,2010-11-22,18.92
3001,2001-07-04,2014-12-03,
3002,2001-07-05,2010-11-22,20.09
3003,2001-07-06,2010-11-22,21.63
3004,2001-07-09,2010-11-22,22.48
3005,2001-07-10,2010-11-22,23.25
3006,2001-07-11,2010-11-22,24.01
3007,2001-07-12,2010-11-22,22.09
3008,2001-07-13,2010-11-22,21.14
3009,2001-07-16,2010-11-22,22.91
3010,2001-07-17,2010-11-22,22.61
3011,2001-07-18,2010-11-22,23.6
3012,2001-07-19,2010-11-22,22.51
3013,2001-07-20,2010-11-22,22.34
3014,2001-07-23,2010-11-22,23.74
3015,2001-07-24,2010-11-22,25.24
3016,2001-07-25,2010-11-22,24.0
3017,2001-07-26,2010-11-22,23.01
3018,2001-07-27,2010-11-22,22.0
3019,2001-07-30,2010-11-22,22.69
3020,2001-07-31,2010-11-22,21.62
3021,2001-08-01,2010-11-22,20.56
3022,2001-08-02,2010-11-22,20.09
3023,2001-08-03,2010-11-22,19.89
3024,2001-08-06,2010-11-22,21.89
3025,2001-08-07,2010-11-22,21.01
3026,2001-08-08,2010-11-22,22.32
3027,2001-08-09,2010-11-22,21.75
3028,2001-08-10,2010-11-22,20.55
3029,2001-08-13,2010-11-22,20.42
3030,2001-08-14,2010-11-22,20.48
3031,2001-08-15,2010-11-22,20.91
3032,2001-08-16,2010-11-22,21.54
3033,2001-08-17,2010-11-22,23.84
3034,2001-08-20,2010-11-22,22.87
3035,2001-08-21,2010-11-22,24.4
3036,2001-08-22,2010-11-22,22.44
3037,2001-08-23,2010-11-22,22.23
3038,2001-08-24,2010-11-22,19.71
3039,2001-08-27,2010-11-22,20.56
3040,2001-08-28,2010-11-22,22.0
3041,2001-08-29,2010-11-22,23.03
3042,2001-08-30,2010-11-22,25.41
3043,2001-08-31,2010-11-22,24.92
3044,2001-09-03,2014-12-03,
3045,2001-09-04,2010-11-22,25.85
3046,2001-09-05,2010-11-22,26.35
3047,2001-09-06,2010-11-22,28.61
3048,2001-09-07,2010-11-22,30.99
3049,2001-09-10,2010-11-22,31.84
3050,2001-09-11,2014-12-03,
3051,2001-09-12,2014-12-03,
3052,2001-09-13,2014-12-03,
3053,2001-09-14,2014-12-03,
3054,2001-09-17,2010-11-22,41.76
3055,2001-09-18,2010-11-22,38.87
3056,2001-09-19,2010-11-22,40.56
3057,2001-09-20,2010-11-22,43.74
3058,2001-09-21,2010-11-22,42.66
3059,2001-09-24,2010-11-22,37.75
3060,2001-09-25,2010-11-22,35.81
3061,2001-09-26,2010-11-22,35.26
3062,2001-09-27,2010-11-22,34.0
3063,2001-09-28,2010-11-22,31.93
3064,2001-10-01,2010-11-22,32.32
3065,2001-10-02,2010-11-22,31.18
3066,2001-10-03,2010-11-22,31.34
3067,2001-10-04,2010-11-22,31.97
3068,2001-10-05,2010-11-22,33.39
3069,2001-10-08,2010-11-22,35.12
3070,2001-10-09,2010-11-22,34.83
3071,2001-10-10,2010-11-22,31.6
3072,2001-10-11,2010-11-22,31.5
3073,2001-10-12,2010-11-22,35.27
3074,2001-10-15,2010-11-22,35.31
3075,2001-10-16,2010-11-22,32.88
3076,2001-10-17,2010-11-22,35.08
3077,2001-10-18,2010-11-22,34.95
3078,2001-10-19,2010-11-22,34.11
3079,2001-10-22,2010-11-22,32.25
3080,2001-10-23,2010-11-22,32.0
3081,2001-10-24,2010-11-22,30.95
3082,2001-10-25,2010-11-22,29.46
3083,2001-10-26,2010-11-22,28.42
3084,2001-10-29,2010-11-22,31.64
3085,2001-10-30,2010-11-22,33.46
3086,2001-10-31,2010-11-22,33.56
3087,2001-11-01,2010-11-22,32.31
3088,2001-11-02,2010-11-22,30.71
3089,2001-11-05,2010-11-22,30.5
3090,2001-11-06,2010-11-22,28.8
3091,2001-11-07,2010-11-22,29.13
3092,2001-11-08,2010-11-22,28.62
3093,2001-11-09,2010-11-22,27.44
3094,2001-11-12,2010-11-22,29.35
3095,2001-11-13,2010-11-22,26.47
3096,2001-11-14,2010-11-22,26.56
3097,2001-11-15,2010-11-22,25.56
3098,2001-11-16,2010-11-22,25.07
3099,2001-11-19,2010-11-22,24.46
3100,2001-11-20,2010-11-22,24.12
3101,2001-11-21,2010-11-22,24.19
3102,2001-11-22,2014-12-03,
3103,2001-11-23,2010-11-22,23.25
3104,2001-11-26,2010-11-22,23.79
3105,2001-11-27,2010-11-22,24.0
3106,2001-11-28,2010-11-22,25.9
3107,2001-11-29,2010-11-22,25.18
3108,2001-11-30,2010-11-22,23.84
3109,2001-12-03,2010-11-22,25.77
3110,2001-12-04,2010-11-22,24.08
3111,2001-12-05,2010-11-22,23.02
3112,2001-12-06,2010-11-22,23.71
3113,2001-12-07,2010-11-22,23.49
3114,2001-12-10,2010-11-22,25.62
3115,2001-12-11,2010-11-22,25.3
3116,2001-12-12,2010-11-22,24.87
3117,2001-12-13,2010-11-22,25.91
3118,2001-12-14,2010-11-22,24.63
3119,2001-12-17,2010-11-22,24.26
3120,2001-12-18,2010-11-22,23.29
3121,2001-12-19,2010-11-22,22.58
3122,2001-12-20,2010-11-22,23.67
3123,2001-12-21,2010-11-22,22.5
3124,2001-12-24,2010-11-22,22.62
3125,2001-12-25,2014-12-03,
3126,2001-12-26,2010-11-22,22.29
3127,2001-12-27,2010-11-22,21.59
3128,2001-12-28,2010-11-22,21.4
3129,2001-12-31,2010-11-22,23.8
3130,2002-01-01,2014-12-03,
3131,2002-01-02,2010-11-22,22.71
3132,2002-01-03,2010-11-22,21.34
3133,2002-01-04,2010-11-22,20.45
3134,2002-01-07,2010-11-22,21.94
3135,2002-01-08,2010-11-22,21.83
3136,2002-01-09,2010-11-22,22.13
3137,2002-01-10,2010-11-22,22.36
3138,2002-01-11,2010-11-22,22.6
3139,2002-01-14,2010-11-22,23.58
3140,2002-01-15,2010-11-22,22.7
3141,2002-01-16,2010-11-22,23.45
3142,2002-01-17,2010-11-22,22.25
3143,2002-01-18,2010-11-22,22.52
3144,2002-01-21,2014-12-03,
3145,2002-01-22,2010-11-22,23.61
3146,2002-01-23,2010-11-22,21.88
3147,2002-01-24,2010-11-22,21.15
3148,2002-01-25,2010-11-22,21.01
3149,2002-01-28,2010-11-22,21.14
3150,2002-01-29,2010-11-22,24.35
3151,2002-01-30,2010-11-22,23.22
3152,2002-01-31,2010-11-22,21.09
3153,2002-02-01,2010-11-22,21.12
3154,2002-02-04,2010-11-22,24.87
3155,2002-02-05,2010-11-22,25.45
3156,2002-02-06,2010-11-22,26.09
3157,2002-02-07,2010-11-22,25.11
3158,2002-02-08,2010-11-22,23.26
3159,2002-02-11,2010-11-22,21.78
3160,2002-02-12,2010-11-22,21.62
3161,2002-02-13,2010-11-22,20.85
3162,2002-02-14,2010-11-22,21.77
3163,2002-02-15,2010-11-22,22.37
3164,2002-02-18,2014-12-03,
3165,2002-02-19,2010-11-22,24.43
3166,2002-02-20,2010-11-22,22.66
3167,2002-02-21,2010-11-22,23.8
3168,2002-02-22,2010-11-22,22.86
3169,2002-02-25,2010-11-22,21.84
3170,2002-02-26,2010-11-22,21.68
3171,2002-02-27,2010-11-22,21.49
3172,2002-02-28,2010-11-22,21.59
3173,2002-03-01,2010-11-22,19.96
3174,2002-03-04,2010-11-22,20.5
3175,2002-03-05,2010-11-22,20.3
3176,2002-03-06,2010-11-22,19.94
3177,2002-03-07,2010-11-22,20.04
3178,2002-03-08,2010-11-22,19.27
3179,2002-03-11,2010-11-22,19.84
3180,2002-03-12,2010-11-22,19.59
3181,2002-03-13,2010-11-22,19.46
3182,2002-03-14,2010-11-22,19.2
3183,2002-03-15,2010-11-22,18.42
3184,2002-03-18,2010-11-22,18.93
3185,2002-03-19,2010-11-22,18.16
3186,2002-03-20,2010-11-22,18.46
3187,2002-03-21,2010-11-22,18.15
3188,2002-03-22,2010-11-22,17.77
3189,2002-03-25,2010-11-22,18.48
3190,2002-03-26,2010-11-22,18.13
3191,2002-03-27,2010-11-22,17.7
3192,2002-03-28,2010-11-22,17.4
3193,2002-03-29,2014-12-03,
3194,2002-04-01,2010-11-22,18.73
3195,2002-04-02,2010-11-22,19.16
3196,2002-04-03,2010-11-22,20.2
3197,2002-04-04,2010-11-22,19.78
3198,2002-04-05,2010-11-22,19.13
3199,2002-04-08,2010-11-22,19.61
3200,2002-04-09,2010-11-22,19.47
3201,2002-04-10,2010-11-22,18.19
3202,2002-04-11,2010-11-22,20.3
3203,2002-04-12,2010-11-22,19.42
3204,2002-04-15,2010-11-22,19.82
3205,2002-04-16,2010-11-22,18.11
3206,2002-04-17,2010-11-22,18.43
3207,2002-04-18,2010-11-22,19.29
3208,2002-04-19,2010-11-22,18.3
3209,2002-04-22,2010-11-22,19.77
3210,2002-04-23,2010-11-22,20.28
3211,2002-04-24,2010-11-22,20.77
3212,2002-04-25,2010-11-22,20.95
3213,2002-04-26,2010-11-22,22.14
3214,2002-04-29,2010-11-22,24.05
3215,2002-04-30,2010-11-22,21.91
3216,2002-05-01,2010-11-22,20.06
3217,2002-05-02,2010-11-22,20.07
3218,2002-05-03,2010-11-22,20.19
3219,2002-05-06,2010-11-22,22.56
3220,2002-05-07,2010-11-22,21.94
3221,2002-05-08,2010-11-22,20.39
3222,2002-05-09,2010-11-22,21.56
3223,2002-05-10,2010-11-22,22.41
3224,2002-05-13,2010-11-22,20.72
3225,2002-05-14,2010-11-22,19.35
3226,2002-05-15,2010-11-22,19.19
3227,2002-05-16,2010-11-22,18.5
3228,2002-05-17,2010-11-22,17.7
